	THP1_0H	THP1_0H_2	THP1_0H_3	Avg_expression	log2
SYNRG	1562.076634	1642.723401	1393.877663	1532.892566	10.58204087
EPM2AIP1	1621.996462	1408.917795	1570.143078	1533.685779	10.58278722
DCAF6	1594.533207	1472.3669	1536.839474	1534.579861	10.58362801
PINK1	1516.304543	1667.060044	1423.119851	1535.494813	10.58448792
NGRN	1482.183529	1733.116647	1391.440814	1535.58033	10.58456827
LYRM2	1567.902173	1454.983584	1585.576455	1536.154071	10.58510721
CARS	1371.498291	1514.956026	1722.852286	1536.435534	10.58537152
TMEM69	1507.982344	1604.480105	1497.849889	1536.77078	10.58568628
ATG4B	1406.451524	1587.096789	1618.067776	1537.205363	10.5860942
USP21	1484.680189	1657.49922	1471.856833	1538.012081	10.58685112
WDR90	1515.472323	1575.797633	1523.842946	1538.370967	10.58718773
GMFB	1669.432993	1224.654641	1721.22772	1538.438451	10.58725101
NT5C2	1487.176849	1639.246738	1488.914776	1538.446121	10.5872582
KLF10	1694.399588	1675.751702	1245.22987	1538.460387	10.58727158
RBBP5	1572.063272	1640.115904	1403.625059	1538.601412	10.58740382
RALB	1481.35131	1658.368386	1478.355097	1539.358264	10.58811332
TLE1	1583.71435	1667.060044	1369.509172	1540.094522	10.58880318
ETV6	1428.08924	1490.619383	1702.54521	1540.417944	10.58910612
ARL6IP5	1410.612624	1488.881051	1722.040003	1540.511226	10.58919348
NFE2	1370.666071	1434.123604	1817.077116	1540.622264	10.58929746
ZNF330	1568.734393	1499.311041	1554.709701	1540.918378	10.58957473
NDRG1	1371.498291	1523.647684	1727.725984	1540.95732	10.58961119
MTHFR	1449.726956	1600.134276	1573.39221	1541.084481	10.58973024
CLSPN	1693.567368	1430.646941	1499.474455	1541.229588	10.58986607
C6orf125	1478.02243	1709.649169	1437.740946	1541.804182	10.59040383
STXBP3	1694.399588	1251.598782	1679.801286	1541.933219	10.59052457
HAL	1476.357991	1494.096046	1657.057361	1542.503799	10.59105833
EXOSC2	1514.640103	1594.919281	1518.156965	1542.572116	10.59112222
CLEC16A	1462.210253	1712.256667	1453.986606	1542.817842	10.59135202
FAM48A	1645.298618	1457.591081	1527.092078	1543.327259	10.5918283
OSBPL1A	1531.2845	1494.965212	1605.883531	1544.044414	10.59249854
GTF2B	1561.244414	1614.040929	1457.235738	1544.173694	10.59261933
SERTAD2	1566.237733	1581.012628	1488.102493	1545.117618	10.59350095
OBSL1	1585.378789	1687.920024	1363.010908	1545.436574	10.59379873
CNST	1452.223615	1384.581152	1801.643739	1546.149502	10.59446411
SECISBP2	1615.338703	1477.581895	1546.586871	1546.50249	10.59479344
ETS1	1442.236977	1510.610196	1687.111833	1546.653002	10.59493384
DPAGT1	1423.095921	1722.686657	1497.037606	1547.606728	10.59582319
PLDN	1602.855406	1395.011142	1647.309965	1548.392171	10.5965552
F8A1	1542.103358	1608.825934	1494.600757	1548.510016	10.596665
FAM189B	1523.794521	1520.17102	1605.883531	1549.949691	10.59800567
ANKRD27	1545.432237	1608.825934	1496.225323	1550.161165	10.5982025
FAM203A	1562.076634	1682.705029	1406.874191	1550.551951	10.59856615
FAM208B	1802.588167	1215.093817	1635.12572	1550.935901	10.59892335
PLK4	1848.360258	1398.487806	1406.061908	1550.96999	10.59895506
MTRR	1576.224371	1534.077674	1543.337738	1551.213261	10.59918133
C11orf10	1490.505728	1686.181692	1478.355097	1551.680839	10.59961613
NXT2	1636.976419	1414.13279	1605.071248	1552.060152	10.59996876
DCTD	1564.573293	1624.470919	1467.795418	1552.279877	10.60017298
PMPCB	1581.21769	1542.769332	1533.590342	1552.525788	10.60040152
EXOC5	1671.097432	1195.972169	1791.08406	1552.717887	10.60058002
PCSK7	1500.492366	1688.78919	1469.419984	1552.900513	10.60074969
TTN	1605.352065	1396.749474	1660.306493	1554.136011	10.60189705
GPR125	1640.305299	1557.545151	1465.358569	1554.403006	10.60214488
CNOT6L	1608.680945	1441.076931	1614.818644	1554.85884	10.60256789
JUND	1453.055835	1598.395944	1614.818644	1555.423475	10.6030917
PSMC6	1651.124156	1446.291926	1570.955361	1556.123814	10.60374114
ERCC3	1526.291181	1711.387501	1432.054965	1556.577882	10.60416205
CCDC88C	1518.801202	1612.302597	1539.276323	1556.793374	10.60436176
DCAF13	1628.654221	1525.386015	1516.532399	1556.857545	10.60442123
RRBP1	1636.144199	1615.779261	1420.683002	1557.535487	10.60504932
DTX3L	1608.680945	1509.741031	1554.709701	1557.710559	10.60521147
SHCBP1	1702.721786	1536.685171	1435.304097	1558.237018	10.60569898
GLA	1497.163487	1664.452547	1514.09555	1558.570528	10.60600773
EXO1	1767.634934	1481.058559	1427.99355	1558.895681	10.60630867
WASF1	1602.023186	1531.470176	1544.962304	1559.485222	10.60685417
ANKZF1	1511.311224	1640.98507	1526.279795	1559.525363	10.6068913
NKIRAS2	1542.935578	1665.321713	1473.481399	1560.579563	10.6078662
AIMP1	1563.741074	1420.216951	1700.920644	1561.626223	10.60883347
ETS2	1538.774478	1687.050858	1459.672587	1561.832641	10.60902415
AURKAIP1	1511.311224	1674.013371	1500.286738	1561.870444	10.60905907
HEBP2	1441.404757	1619.255924	1625.378323	1562.013002	10.60919075
LIPA	1464.706913	1527.993513	1693.610097	1562.103508	10.60927434
HOOK3	1605.352065	1220.308812	1860.940399	1562.200426	10.60936384
POLR1E	1575.392151	1712.256667	1399.563644	1562.404154	10.60955197
WDR36	1704.386226	1357.637012	1627.00289	1563.008709	10.6101101
PPP1R7	1552.922216	1681.835863	1456.423455	1563.727178	10.61077311
PSMD14	1645.298618	1553.199322	1492.976191	1563.82471	10.61086309
SETD7	1524.626741	1490.619383	1676.552154	1563.932759	10.61096277
KIAA1468	1614.506484	1274.197093	1804.892871	1564.532149	10.61151559
CEP57	1722.695062	1286.365415	1687.111833	1565.39077	10.61230713
ELMO2	1478.02243	1642.723401	1579.890474	1566.878769	10.61367785
PXN	1473.861331	1589.704286	1639.187135	1567.584251	10.61432727
SURF6	1590.372108	1682.705029	1433.679531	1568.918889	10.61555505
FOXRED1	1562.908854	1616.648427	1527.904361	1569.15388	10.61577112
BCKDK	1404.787085	1635.770075	1668.429324	1569.662161	10.61623837
CYBB	1448.894736	1327.216208	1934.045871	1570.052272	10.61659688
MESDC2	1586.211009	1612.302597	1511.658701	1570.057436	10.61660162
BAG5	1613.674264	1608.825934	1488.102493	1570.200897	10.61673344
PPP2R4	1523.794521	1716.602496	1470.232267	1570.209761	10.61674158
POLRMT	1488.009068	1666.190878	1558.771116	1570.990354	10.61745861
MTHFD1L	1510.479004	1689.658355	1517.344682	1572.494014	10.61883881
MGST2	1443.069197	1708.780004	1566.081663	1572.643621	10.61897606
AMOTL1	1586.211009	1687.050858	1445.863776	1573.041881	10.61934137
SASH3	1443.069197	1577.535965	1700.920644	1573.841935	10.62007494
TMEM8A	1509.646784	1695.742516	1517.344682	1574.244661	10.62044406
PARP14	1604.519846	1249.86045	1869.06323	1574.481175	10.62066079
CEP164	1706.050666	1664.452547	1355.700361	1575.401191	10.62150356
MAK16	1671.097432	1654.022557	1403.625059	1576.248349	10.62227914
F11R	1418.934822	1549.722658	1760.217305	1576.291595	10.62231873
GOLGA8IP	1485.512409	1504.526036	1742.347078	1577.461841	10.62338939
SNAPC4	1491.337948	1623.601753	1618.067776	1577.669159	10.62357899
PSMD12	1622.828682	1514.08686	1596.948418	1577.954653	10.62384003
SLAIN2	1663.607454	1486.273553	1584.764172	1578.21506	10.6240781
REEP4	1610.345384	1681.835863	1442.614644	1578.265297	10.62412402
GLS	1502.989025	1293.318741	1942.980984	1579.762917	10.62549235
HPCAL1	1482.183529	1628.816748	1631.064305	1580.688194	10.62633709
SESN3	1699.392907	1258.552108	1784.585795	1580.843604	10.62647893
TDG	1693.567368	1549.722658	1503.53587	1582.275299	10.62778492
PRICKLE1	1485.512409	1591.442618	1670.05389	1582.336305	10.62784054
REXO1	1578.721031	1650.545894	1520.593814	1583.286913	10.628707
SOCS7	1517.968982	1675.751702	1563.644814	1585.7885	10.63098465
ARHGAP15	1590.372108	1420.216951	1750.469909	1587.019656	10.63210428
TIMM17A	1601.190966	1616.648427	1543.337738	1587.059044	10.63214009
AFF2	1549.593336	1529.731844	1682.238135	1587.187772	10.6322571
C19orf2	1591.204328	1521.040186	1651.37138	1587.871965	10.63287887
IFNGR1	1524.626741	1471.497734	1770.776984	1588.967153	10.63387359
LOC254559	1610.345384	1795.696586	1361.386342	1589.142771	10.63403303
DOPEY2	1545.432237	1680.966697	1542.525455	1589.641463	10.63448569
CDC123	1678.587411	1680.097531	1411.747889	1590.144277	10.63494195
TOMM40L	1567.069953	1680.966697	1525.467512	1591.168054	10.6358705
CARM1	1612.842044	1723.555822	1438.553229	1591.650365	10.63630774
FASTK	1577.056591	1692.265853	1505.97272	1591.765054	10.63641169
VPS13A	1710.211765	1043.868151	2022.58472	1592.221545	10.63682537
ZNF655	1691.070709	1389.796147	1698.483795	1593.116884	10.6376364
UQCRQ	1548.761116	1675.751702	1556.334267	1593.615695	10.63808805
GTF3C5	1619.499803	1757.45329	1404.437342	1593.796811	10.638252
ORC1	1631.15088	1780.051601	1370.321455	1593.841312	10.63829228
SUCLG1	1490.505728	1676.620868	1615.630927	1594.252508	10.63866444
FAM40A	1574.559931	1597.526778	1610.757229	1594.281313	10.6386905
CYTH2	1615.338703	1757.45329	1411.747889	1594.846627	10.63920197
LOC100507263	1582.88213	1528.862679	1673.303022	1595.015943	10.63935513
TMEM87A	1564.573293	1584.489291	1639.187135	1596.08324	10.64032018
WBSCR22	1542.935578	1729.639983	1515.720116	1596.098559	10.64033403
CHMP1A	1616.170923	1698.350014	1475.105965	1596.542301	10.64073506
NGLY1	1618.667583	1623.601753	1547.399154	1596.556163	10.64074759
HARS	1587.043229	1613.171763	1589.637871	1596.617621	10.64080312
GNA12	1506.317905	1706.172506	1579.078191	1597.189534	10.64131981
MRPL24	1566.237733	1728.770817	1497.037606	1597.348719	10.64146359
LOC100132913	1535.445599	1459.329413	1797.582324	1597.452445	10.64155727
RAB7L1	1428.08924	1617.517592	1751.282192	1598.963008	10.64292085
TMEM109	1549.593336	1709.649169	1540.900889	1600.047798	10.64389929
ZNF618	1634.47976	1746.154134	1419.870719	1600.168204	10.64400785
KBTBD2	1676.090751	1603.610939	1521.406097	1600.369263	10.64418911
GTF2H2	1635.311979	1620.12509	1551.460569	1602.299213	10.64592787
RNF6	1771.796033	1252.467948	1783.773512	1602.679164	10.64626993
GTF2H2C	1665.271894	1615.779261	1529.528927	1603.526694	10.64703266
MKLN1	1706.050666	1201.187164	1904.803682	1604.013837	10.64747087
LPL	1618.667583	1682.705029	1512.470984	1604.614532	10.64801105
PODXL2	1507.982344	1781.789932	1525.467512	1605.07993	10.64842943
NAE1	1631.9831	1453.245252	1730.162833	1605.130395	10.64847479
SNF8	1580.38547	1791.350757	1445.863776	1605.866668	10.6491364
FLJ90757	1496.331267	1674.013371	1647.309965	1605.884867	10.64915275
CDC23	1657.781915	1628.816748	1533.590342	1606.729668	10.6499115
NAA38	1638.640859	1255.075445	1929.984456	1607.900253	10.6509622
TRMT1	1542.103358	1735.724144	1550.648286	1609.491929	10.65238963
NDUFA10	1513.807883	1675.751702	1640.811701	1610.123762	10.65295587
CCDC97	1678.587411	1760.929953	1391.440814	1610.319392	10.65313115
MRPS5	1588.707669	1679.228366	1564.457097	1610.79771	10.65355961
PHACTR4	1681.084071	1740.939139	1412.560172	1611.527794	10.65421336
FCGR1C	1475.525771	1577.535965	1782.148946	1611.736894	10.65440054
GTPBP6	1559.579974	1649.676728	1626.190607	1611.81577	10.65447114
KIAA1310	1568.734393	1699.21918	1567.706229	1611.8866	10.65453454
PYCR1	1567.069953	1662.714215	1605.883531	1611.889233	10.65453689
CNIH	1506.317905	1555.806819	1774.838399	1612.321041	10.65492332
LAPTM4B	1562.908854	1688.78919	1586.388739	1612.695594	10.65525843
LOC646278	1627.822001	1490.619383	1720.415437	1612.952273	10.65548804
AGAP3	1578.721031	1620.994256	1639.999418	1613.238235	10.65574379
DPH2	1617.835363	1851.323198	1371.133738	1613.430766	10.65591596
NXF3	1522.962302	1520.17102	1800.831456	1614.654926	10.65701016
TOLLIP	1487.176849	1674.882537	1682.238135	1614.76584	10.65710926
VPS41	1681.084071	1468.890237	1696.046946	1615.340418	10.65762252
RPE	1665.271894	1486.273553	1695.234663	1615.59337	10.65784842
SDHB	1550.425556	1714.864164	1581.51504	1615.601587	10.65785575
UTP23	1888.30681	1281.15042	1678.17672	1615.877983	10.65810255
MTO1	1655.285256	1614.910095	1578.265908	1616.153753	10.65834874
PIH1D1	1545.432237	1725.294154	1578.265908	1616.330767	10.65850675
VPS29	1636.976419	1628.816748	1584.764172	1616.852447	10.65897231
PPP1R12B	1602.855406	1542.769332	1704.982059	1616.868932	10.65898702
FAM117A	1597.862087	1793.958254	1461.297153	1617.705831	10.65973357
PYCARD	1628.654221	1687.050858	1540.088606	1618.597895	10.66052891
TCF19	1670.265213	1759.191621	1427.181267	1618.879367	10.66077977
TNRC6B	1654.453036	1468.021071	1734.224248	1618.899452	10.66079767
DDX12P	1597.862087	1696.611682	1562.832531	1619.1021	10.66097825
CPEB2	1691.902928	1576.666799	1589.637871	1619.402533	10.66124592
ZNF76	1587.875449	1679.228366	1591.262437	1619.455417	10.66129304
ALDH16A1	1666.936333	1700.957511	1490.539342	1619.477729	10.66131291
GTF2H1	1691.902928	1668.798376	1498.662172	1619.787826	10.66158913
DDX19A	1592.868768	1747.0233	1521.406097	1620.432721	10.66216341
PROS1	1745.997218	1577.535965	1539.276323	1620.936502	10.66261186
ZNF512	1620.332022	1652.284225	1592.887003	1621.834417	10.66341082
LOC100499177	1732.6817	1304.617897	1830.885928	1622.728508	10.66420593
METTL3	1566.237733	1727.901652	1575.016776	1623.052054	10.66449355
HAT1	1712.708424	1514.08686	1644.060833	1623.618706	10.66499715
NDUFB5	1476.357991	1638.377572	1756.15589	1623.630484	10.66500762
SLC43A1	1518.801202	1743.546636	1609.132663	1623.826834	10.66518208
OSTC	1599.526526	1594.050115	1678.17672	1623.917787	10.66526288
DNAH1	1432.250339	1620.994256	1821.950814	1625.065136	10.66628183
ZNF691	1571.231052	1654.891723	1651.37138	1625.831385	10.66696193
VAV2	1567.902173	1781.789932	1531.965776	1627.219294	10.66819297
CAMTA2	1586.211009	1638.377572	1660.306493	1628.298358	10.66914936
FAM96A	1577.888811	1570.582638	1736.661097	1628.377515	10.66921949
ARHGEF17	1544.600017	1694.87335	1646.497682	1628.657017	10.6694671
CIRH1A	1618.667583	1769.621611	1499.474455	1629.25455	10.66999631
POLR3H	1610.345384	1823.509892	1455.611172	1629.82215	10.67049883
LIMD1	1572.895492	1718.340828	1598.572984	1629.936434	10.67059999
MAX	1626.989781	1810.472405	1455.611172	1631.024453	10.6715627
GIPC3	1556.251095	1602.741773	1734.224248	1631.072372	10.67160508
DLG1	1760.977175	1408.917795	1723.664569	1631.186513	10.67170604
OGFOD1	1737.675019	1747.0233	1410.123323	1631.607214	10.67207808
BCKDHA	1522.962302	1747.0233	1626.190607	1632.058736	10.67247726
IFNAR1	1732.6817	1488.881051	1675.739871	1632.434207	10.67280913
CENPB	1592.036548	1766.144948	1539.276323	1632.48594	10.67285485
KIAA0415	1539.606698	1733.985812	1627.815173	1633.802561	10.67401793
EXOC1	1686.909609	1308.09456	1908.865098	1634.623089	10.6747423
SREK1IP1	1750.158317	1199.448833	1954.352947	1634.653365	10.67476902
PISD	1597.029867	1699.21918	1608.32038	1634.856476	10.67494827
AXIN1	1685.24517	1771.359943	1449.925191	1635.510101	10.67552495
ITGB1BP1	1587.043229	1674.882537	1645.685399	1635.870388	10.67584273
CFP	1611.177604	1740.939139	1556.334267	1636.150337	10.6760896
SGK223	1757.648296	1779.182435	1373.570587	1636.800439	10.67666272
DAD1	1572.895492	1749.630797	1588.013305	1636.846531	10.67670335
SACS	1701.889566	1147.298883	2061.574305	1636.920918	10.67676891
SLU7	1739.339459	1388.057816	1783.773512	1637.056929	10.67688878
HAUS4	1665.271894	1781.789932	1464.546285	1637.202704	10.67701724
SMC3	1874.159073	1170.766361	1867.438664	1637.454699	10.67723928
CCL5	1507.150125	1748.761631	1661.118776	1639.010177	10.6786091
LTN1	1808.413706	1153.383044	1956.789796	1639.528848	10.67906557
ATP1B3	1637.808639	1727.901652	1553.897418	1639.869236	10.67936506
SLC35C2	1648.627497	1634.900909	1637.562569	1640.363658	10.67979997
NFAT5	1663.607454	1135.999728	2125.744664	1641.783949	10.68104857
TMEM183B	1598.694307	1706.172506	1620.504625	1641.790479	10.68105431
FHOD1	1579.55325	1664.452547	1683.050418	1642.352072	10.68154772
FEM1A	1673.594092	1741.808305	1514.907833	1643.436743	10.68250021
NCKIPSD	1605.352065	1705.30334	1619.692342	1643.449249	10.68251119
CHMP7	1741.003899	1755.714958	1433.679531	1643.466129	10.68252601
C2orf29	1653.620816	1700.957511	1579.890474	1644.822934	10.68371657
ZNF263	1640.305299	1742.677471	1552.272852	1645.085207	10.68394659
TIAL1	1592.868768	1621.863421	1721.22772	1645.31997	10.68415246
NOP10	1522.130082	1722.686657	1693.610097	1646.142279	10.68487332
LRRC58	1918.266724	1059.513135	1961.663494	1646.481118	10.68517025
LMO4	1636.976419	1680.097531	1623.753757	1646.942569	10.68557453
SIAE	1475.525771	1560.152648	1905.615965	1647.098128	10.68571079
CTDNEP1	1636.144199	1741.808305	1565.26938	1647.740628	10.68627345
EIF4E2	1579.55325	1788.743259	1578.265908	1648.854139	10.68724807
ITCH	1680.251851	1578.40513	1688.736399	1649.131127	10.6874904
C14orf2	1593.700988	1654.891723	1699.296078	1649.296263	10.68763486
TXNDC11	1673.594092	1826.986555	1447.488342	1649.35633	10.6876874
CCNF	1739.339459	1978.221408	1230.608776	1649.389881	10.68771675
RAB3GAP1	1795.930408	1584.489291	1568.518512	1649.64607	10.68794081
ATP2A3	1541.271138	1687.920024	1724.476852	1651.222671	10.68931897
YKT6	1682.74851	1823.509892	1447.488342	1651.248915	10.6893419
ITPKB	1656.949695	1711.387501	1586.388739	1651.575312	10.68962704
NCAPH2	1688.574049	1765.275782	1502.723587	1652.191139	10.69016488
EMP3	1533.781159	1848.715701	1574.204493	1652.233784	10.69020212
SNAP23	1589.539888	1559.283482	1809.766569	1652.863313	10.69075171
SSBP1	1612.009824	1688.78919	1657.869644	1652.889553	10.69077461
WDR75	1762.641615	1494.965212	1701.732927	1653.113251	10.69096985
LEO1	1929.917802	1359.375344	1670.05389	1653.115678	10.69097197
ANKRD13A	1694.399588	1687.050858	1579.078191	1653.509546	10.69131566
TRIM21	1637.808639	1753.976626	1571.767644	1654.517636	10.69219495
MRE11A	1825.890322	1362.852007	1780.52438	1656.422236	10.69385476
UBE2V2	1768.467153	1501.049372	1700.920644	1656.81239	10.69419453
PLEKHO2	1559.579974	1720.079159	1691.985531	1657.214888	10.69454497
JAK2	1866.669094	1297.66457	1808.954286	1657.76265	10.69502175
EIF2C1	1527.123401	1645.330899	1801.643739	1658.032679	10.69525673
LOC100505630	1587.043229	1558.414317	1829.261362	1658.239636	10.69543679
BRAT1	1649.459717	1752.238295	1576.641342	1659.446451	10.69648636
LPGAT1	1732.6817	1487.142719	1759.405022	1659.743147	10.69674428
RPRD1B	1664.439674	1806.126575	1509.221852	1659.929367	10.69690614
DEAF1	1453.888055	1708.780004	1817.889399	1660.185819	10.69712901
TLK2	1667.768553	1667.92921	1647.309965	1661.002576	10.6978386
IDH3G	1661.943014	1771.359943	1549.836003	1661.04632	10.69787659
EXOC8	1733.51392	1639.246738	1610.757229	1661.172629	10.69798629
ZNF384	1639.473079	1765.275782	1579.078191	1661.275684	10.69807579
OCRL	1576.224371	1615.779261	1792.708626	1661.570752	10.69833201
PGPEP1	1454.720275	1628.816748	1901.55455	1661.697191	10.69844179
NSUN4	1630.31866	1778.313269	1576.641342	1661.757757	10.69849437
TSTA3	1581.21769	1776.574938	1630.252022	1662.68155	10.69929616
EHD4	1658.614135	1860.884022	1470.232267	1663.243475	10.69978366
UQCR10	1636.144199	1792.219922	1562.020248	1663.461457	10.69997272
PAF1	1770.963813	1783.528264	1436.928663	1663.806913	10.7002723
RRS1	1693.567368	1819.164063	1479.16738	1663.96627	10.70041047
